Date,Year,Month,Month_Name,Day,Day_Name,Day_Of_Week,Day_Type,Is_Weekend,Is_Public_Holiday,Season,Quarter,Region,Hospital,ED_Trolleys,Ward_Trolleys,Total_Trolleys,Surge_Capacity,ED_Occupancy_Pct,Delayed_Transfers,Total_Waiting_24hr,Over75_Waiting_24hr,Precipitation,Precipitation_Category
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,15,0,15,0,,18,1,0,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,11,6,17,8,137.5,21,4,0,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,9,9,18,13,69.2,2,0,0,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & South East,UH Kerry,19,0,19,20,95.0,24,6,0,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & South East,UH Limerick,5,5,10,46,10.9,16,0,0,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,4,10,14,0,,4,8,11,104.11,Moderate (100-150mm)
2023-01-07,2023,1,January,7,Saturday,5,Weekend,1,0,Winter,Q1,HSE West & North West,Sligo University Hospital,8,11,19,8,100.0,12,4,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,9,0,9,12,75.0,1,1,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,6,0,6,11,54.5,6,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Tullamore,0,0,0,8,0.0,6,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,12,4,16,13,92.3,14,4,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,14,14,28,9,155.6,6,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,30,30,60,53,56.6,8,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,9,0,9,25,36.0,4,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,12,1,13,10,120.0,5,2,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & North East,Connolly Hospital,0,0,0,34,0.0,8,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,6,2,8,21,28.6,38,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,12,1,13,25,48.0,32,2,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,2,0,2,4,50.0,18,2,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,23,23,46,21,109.5,9,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,3,0,3,8,37.5,13,1,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,UH Kerry,16,0,16,20,80.0,24,6,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,UH Limerick,5,9,14,40,12.5,16,1,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,15,15,30,9,166.7,2,0,0,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,9,0,9,9,100.0,4,2,1,104.11,Moderate (100-150mm)
2023-01-08,2023,1,January,8,Sunday,6,Weekend,1,0,Winter,Q1,HSE West & North West,Sligo University Hospital,1,14,15,18,5.6,12,9,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,12,0,12,12,100.0,1,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,10,40.0,6,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Tullamore,0,0,0,14,0.0,6,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,13,4,17,10,130.0,14,5,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,16,5,21,17,94.1,9,11,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. James's Hospital,23,0,23,0,,56,2,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,22,0,22,24,91.7,53,12,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tallaght University Hospital,12,0,12,6,200.0,32,4,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,19,19,38,4,475.0,4,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,20,1,21,6,333.3,5,6,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Connolly Hospital,0,0,0,37,0.0,8,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Mater Misericordiae University Hospital,18,18,36,39,46.2,2,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,15,2,17,20,75.0,38,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady's Hospital Navan,8,0,8,21,38.1,4,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,14,2,16,25,56.0,32,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,5,2,7,0,,18,0,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,15,8,23,23,65.2,21,13,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,11,0,11,8,137.5,11,1,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Kerry,15,0,15,14,107.1,24,5,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Limerick,10,20,30,20,50.0,16,1,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,20,4,24,64,31.2,9,5,0,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,1,13,14,13,7.7,4,4,5,104.11,Moderate (100-150mm)
2023-01-09,2023,1,January,9,Monday,0,Weekday,0,0,Winter,Q1,HSE West & North West,Sligo University Hospital,5,13,18,12,41.7,12,13,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,12,0,12,12,100.0,0,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,11,36.4,10,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,19,5,24,14,135.7,14,8,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,16,4,20,17,94.1,16,9,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. James's Hospital,22,0,22,0,,52,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,38,0,38,27,140.7,50,11,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tallaght University Hospital,11,0,11,6,183.3,32,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,10,0,10,28,35.7,6,5,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,21,2,23,8,262.5,5,9,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Mater Misericordiae University Hospital,31,31,62,41,75.6,4,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,17,2,19,20,85.0,34,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,20,25.0,4,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,30,4,34,26,115.4,34,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,12,3,15,23,52.2,16,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,15,6,21,16,93.8,16,4,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,14,0,14,11,127.3,12,3,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Kerry,18,0,18,14,128.6,20,3,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Limerick,10,16,26,45,22.2,16,0,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,13,4,17,51,25.5,9,6,0,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,9,13,22,13,69.2,4,7,6,104.11,Moderate (100-150mm)
2023-01-10,2023,1,January,10,Tuesday,1,Weekday,0,0,Winter,Q1,HSE West & North West,Sligo University Hospital,7,6,13,11,63.6,12,4,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,19,0,19,0,,0,1,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,11,0.0,10,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,6,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,22,22,44,8,275.0,5,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,14,5,19,32,43.8,15,7,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. James's Hospital,31,0,31,0,,48,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,37,0,37,24,154.2,48,12,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tallaght University Hospital,27,27,54,38,71.1,3,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,14,0,14,24,58.3,6,1,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,12,2,14,8,150.0,5,2,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Connolly Hospital,7,0,7,34,20.6,7,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Mater Misericordiae University Hospital,34,34,68,41,82.9,8,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,7,1,8,20,35.0,34,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,21,23.8,8,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,33,33,66,33,100.0,9,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,6,3,9,22,27.3,16,1,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,16,1,17,23,69.6,19,8,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,15,0,15,11,136.4,17,3,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Kerry,12,12,24,20,60.0,1,0,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Limerick,12,14,26,35,34.3,17,1,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,12,2,14,51,23.5,10,1,0,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,3,12,15,12,25.0,6,9,6,104.11,Moderate (100-150mm)
2023-01-11,2023,1,January,11,Wednesday,2,Weekday,0,0,Winter,Q1,HSE West & North West,Sligo University Hospital,9,6,15,6,150.0,12,5,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,12,0,12,0,,0,3,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,8,0.0,9,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,12,5,17,14,85.7,11,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,9,3,12,23,39.1,12,5,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. James's Hospital,27,0,27,0,,53,1,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,30,0,30,24,125.0,48,9,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tallaght University Hospital,42,0,42,6,700.0,38,13,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,7,7,14,6,116.7,1,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,12,12,24,5,240.0,3,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Connolly Hospital,6,0,6,33,18.2,7,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Mater Misericordiae University Hospital,29,29,58,46,63.0,3,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,7,0,7,14,50.0,32,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady's Hospital Navan,11,0,11,22,50.0,8,1,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,24,8,32,36,66.7,28,3,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,5,7,12,0,,16,1,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,5,8,13,9,55.6,19,4,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,11,0,11,11,100.0,18,1,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Kerry,22,0,22,19,115.8,17,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Limerick,7,20,27,43,16.3,17,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,2,2,4,31,6.5,10,0,0,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,12,0,12,11,109.1,5,12,12,104.11,Moderate (100-150mm)
2023-01-12,2023,1,January,12,Thursday,3,Weekday,0,0,Winter,Q1,HSE West & North West,Sligo University Hospital,12,12,24,11,109.1,3,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,10,0,10,0,,0,2,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Naas General Hospital,10,5,15,14,71.4,11,1,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,14,1,15,33,42.4,13,3,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. James's Hospital,23,0,23,0,,55,1,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,St. Vincent's University Hospital,28,28,56,49,57.1,6,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tallaght University Hospital,45,0,45,0,,40,15,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & Midlands,Tipperary University Hospital,3,3,6,13,23.1,2,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Cavan General Hospital,10,2,12,6,166.7,5,1,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Connolly Hospital,5,0,5,28,17.9,7,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Mater Misericordiae University Hospital,19,19,38,42,45.2,3,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady of Lourdes Hospital,2,2,4,19,10.5,32,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,21,0.0,5,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Cork University Hospital,25,3,28,20,125.0,31,1,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Galway University Hospital,19,19,38,16,118.8,2,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Letterkenny University Hospital,10,5,15,4,250.0,18,3,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Mercy University Hospital,18,0,18,8,225.0,19,5,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Kerry,13,0,13,20,65.0,16,5,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,UH Limerick,2,11,13,47,4.3,15,1,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE Dublin & South East,Wexford General Hospital,8,1,9,25,32.0,11,0,0,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE West & North West,Portiuncula University Hospital,7,0,7,12,58.3,7,7,6,104.11,Moderate (100-150mm)
2023-01-13,2023,1,January,13,Friday,4,Weekday,0,0,Winter,Q1,HSE West & North West,Sligo University Hospital,7,6,13,7,100.0,11,1,0,104.11,Moderate (100-150mm)
2023-01-14,2023,1,January,14,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Mullingar,2,0,2,0,,0,0,0,104.11,Moderate (100-150mm)
2023-01-14,2023,1,January,14,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,5,0.0,8,0,0,104.11,Moderate (100-150mm)
2023-01-14,2023,1,January,14,Saturday,5,Weekend,1,0,Winter,Q1,HSE Dublin & Midlands,MRH Tullamore,0,0,0,0,,4,0,0,104.11,Moderate (100-150mm)
